"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1237","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/bFJ7wxXrL8 https://t.co/0AnNkgEZ0b via @martinjonesaz",FALSE,0,NA,2017-11-06 10:32:52,FALSE,NA,"927483915828375552",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","Oil_Careers",0,FALSE,FALSE,NA,NA
"1238","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/DYXCGVrMo2 https://t.co/9vQEzEIwfj via @martinjonesaz",FALSE,0,NA,2017-11-06 10:32:01,FALSE,NA,"927483705555406848",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","stijbob",0,FALSE,FALSE,NA,NA
"1239","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/airJ7PgcAa https://t.co/lFR6HBCTIV via @martinjonesaz",FALSE,0,NA,2017-11-06 10:27:15,FALSE,NA,"927482503857934336",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","Ajaytao2010",0,FALSE,FALSE,NA,NA
"1241","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/lcivjwQUy6 https://t.co/pJevlu8Gvl via @martinjonesaz",FALSE,0,NA,2017-11-06 10:15:34,FALSE,NA,"927479563323674624",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","JeffRosenspan",0,FALSE,FALSE,NA,NA
"1242","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/s1baxzaJfr https://t.co/oKsaZWaOSK via @martinjonesaz",FALSE,0,NA,2017-11-06 10:14:44,FALSE,NA,"927479353692315649",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","chillie31512",0,FALSE,FALSE,NA,NA
"1243","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/rkmYtl1otp https://t.co/HlTLM9xE1L via @martinjonesaz",FALSE,0,NA,2017-11-06 10:13:54,FALSE,NA,"927479144287473665",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","chrispulley",0,FALSE,FALSE,NA,NA
"1244","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/Vl3i8SQOow https://t.co/2Ntb0lEHuO via @martinjonesaz",FALSE,1,NA,2017-11-06 09:59:52,FALSE,NA,"927475611173556224",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","6SigmaProEngr",0,FALSE,FALSE,NA,NA
"1245","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/bdSxgdpfvV https://t.co/ef0UPjF35b via @martinjonesaz",FALSE,0,NA,2017-11-06 09:59:31,FALSE,NA,"927475526025007104",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","MrChrisArnell",0,FALSE,FALSE,NA,NA
"1246","5 Companies Using Big Data to Disrupt Healthcare https://t.co/m8llpbwTAf https://t.co/Hnhj8JrNCd",FALSE,0,NA,2017-11-06 09:57:04,FALSE,NA,"927474908405293059",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CalChannel",1,FALSE,FALSE,NA,NA
"1247","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/46VQ99ghgC https://t.co/rmThJVoCFf via @martinjonesaz",FALSE,0,NA,2017-11-06 09:38:40,FALSE,NA,"927470276123734016",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","JHansonProf",0,FALSE,FALSE,NA,NA
"1248","5 Companies Using Big Data to Disrupt Healthcare https://t.co/0SaPOSyp22 https://t.co/0SaPOSyp22 via @martinjonesaz",FALSE,0,NA,2017-11-06 09:33:02,FALSE,NA,"927468858855784448",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","SteamFeedcom",0,FALSE,FALSE,NA,NA
"1249","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/pUOVX7Gjmi https://t.co/5z5Vui2k1R via @martinjonesaz",FALSE,0,NA,2017-11-06 09:30:24,FALSE,NA,"927468198328520704",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","allen_david1",0,FALSE,FALSE,NA,NA
"1250","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/sR5mnhokYC https://t.co/9znBS6b2p6 via @martinjonesaz",FALSE,0,NA,2017-11-06 09:20:51,FALSE,NA,"927465794849660928",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","Tom__Coleman",0,FALSE,FALSE,NA,NA
"1251","How Big #Data analytics touches everything from healthcare to how you get a loan @tech2eets https://t.co/VvOH8TOvyT",FALSE,0,NA,2017-11-06 09:14:04,FALSE,NA,"927464088686481408",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","INNAAS",0,FALSE,FALSE,NA,NA
"1252","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/c8VCyMPYjG https://t.co/W2q4HMuozR via @martinjonesaz",FALSE,0,NA,2017-11-06 09:06:29,FALSE,NA,"927462180022312960",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","VieJolicoeur",0,FALSE,FALSE,NA,NA
"1253","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/QGnylJlTgO https://t.co/bPdhEvJOAU via @martinjonesaz",FALSE,0,NA,2017-11-06 09:05:18,FALSE,NA,"927461881308119040",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","aspiresignature",0,FALSE,FALSE,NA,NA
"1254","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/oX4QurkbBL https://t.co/Z2oDKhCeFt via @martinjonesaz",FALSE,0,NA,2017-11-06 09:05:08,FALSE,NA,"927461839352549377",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","GeorgeWinsdk",0,FALSE,FALSE,NA,NA
"1255","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/w8HLkfS04T https://t.co/hTTzBCPoKW via @martinjonesaz",FALSE,0,NA,2017-11-06 09:04:04,FALSE,NA,"927461569767858176",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","AcademicOasis",0,FALSE,FALSE,NA,NA
"1256","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/5SQgQC37yQ https://t.co/BLITLx3xZZ via @martinjonesaz",FALSE,1,NA,2017-11-06 09:03:24,FALSE,NA,"927461401211351040",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","makemoneyonli4",0,FALSE,FALSE,NA,NA
"1257","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/EbBsxWRqBt https://t.co/GdIwxRijX7 via @martinjonesaz",FALSE,0,NA,2017-11-06 08:55:09,FALSE,NA,"927459325806895104",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","MLM_JoseMarques",0,FALSE,FALSE,NA,NA
"1258","Top story: 5 Companies Using Big Data to Disrupt Healthcare - Cox Blue https://t.co/TWpDGeoXo0, see more https://t.co/mxCVqekyRr",FALSE,0,NA,2017-11-06 08:54:18,FALSE,NA,"927459114741108736",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","TALV58",0,FALSE,FALSE,NA,NA
"1259","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/TtEI5qjziV https://t.co/fs65xdcypd via @martinjonesaz",FALSE,0,NA,2017-11-06 08:52:55,FALSE,NA,"927458765338750976",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","DK_Coble",1,FALSE,FALSE,NA,NA
"1260","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/uSHgREGJX7 https://t.co/W96DTvrCrt via @martinjonesaz",FALSE,0,NA,2017-11-06 08:45:41,FALSE,NA,"927456942649462790",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","denverpete",0,FALSE,FALSE,NA,NA
"1261","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/KyxBznpIyc https://t.co/U3eehMUqpO via @martinjonesaz",FALSE,0,NA,2017-11-06 08:25:38,FALSE,NA,"927451900030734337",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","TracySagriff",0,FALSE,FALSE,NA,NA
"1262","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/y8bi1MfB8W https://t.co/YjQK2iT2VV via @martinjonesaz",FALSE,1,NA,2017-11-06 08:22:35,FALSE,NA,"927451129394401280",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","Help_Leanne",0,FALSE,FALSE,NA,NA
"1264","Data and analytics are having a big impact on healthcare outcomes; @hcinformatics webinar https://t.co/WpB3EXqd73",FALSE,0,NA,2017-11-06 08:20:20,FALSE,NA,"927450564430106624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","groenning",0,FALSE,FALSE,NA,NA
"1267","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/EAQ6bDDv1c https://t.co/T3RMhgfuva via @martinjonesaz",FALSE,1,NA,2017-11-06 08:14:13,FALSE,NA,"927449027100233730",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","ufavor",0,FALSE,FALSE,NA,NA
"1268","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/naXJo8bOxx https://t.co/iC85ZRUT1X via @martinjonesaz",FALSE,0,NA,2017-11-06 08:14:13,FALSE,NA,"927449027033141248",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","acdup65",0,FALSE,FALSE,NA,NA
"1269","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/OJfgYwx6Bk https://t.co/4GCKQVZwAM via @martinjonesaz",FALSE,0,NA,2017-11-06 08:13:12,FALSE,NA,"927448768127127553",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","MScottMeester",0,FALSE,FALSE,NA,NA
"1271","RT @BwDisrupt: .@techxty Parallel Session:'How Machine Learning, Big Data and Artificial Insemination are changing Healthcare Forever'
#Int…",FALSE,1,NA,2017-11-06 08:09:42,FALSE,NA,"927447889202249728",NA,"<a href=""http://erased14345443.com"" rel=""nofollow"">erased14345443</a>","SeminalSentinel",1,FALSE,FALSE,NA,NA
"1272","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/E1BgLObPNC https://t.co/3sD9w2hwDE via @martinjonesaz",FALSE,0,NA,2017-11-06 08:04:46,FALSE,NA,"927446646740475905",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","CBerdugo45",0,FALSE,FALSE,NA,NA
"1273","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/tvmrlJ2UeF https://t.co/2X1eomsfGy via @martinjonesaz",FALSE,0,NA,2017-11-06 08:04:16,FALSE,NA,"927446520458301440",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","IllinoisTutors",0,FALSE,FALSE,NA,NA
"1275","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/WdlJO23rh4 https://t.co/lZCFvNg9Iz via @martinjonesaz",FALSE,0,NA,2017-11-06 08:01:06,FALSE,NA,"927445724262031360",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","afsoonrezaei",0,FALSE,FALSE,NA,NA
"1277","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/gscqm6HocN https://t.co/ELqVZftPUV via @martinjonesaz",FALSE,0,NA,2017-11-06 07:58:18,FALSE,NA,"927445020474593280",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","YourBAG",0,FALSE,FALSE,NA,NA
"1278","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/OdyU4VJsGj https://t.co/PJKZ6yg8V0 via @martinjonesaz",FALSE,0,NA,2017-11-06 07:56:26,FALSE,NA,"927444550217601024",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","daviestrek",0,FALSE,FALSE,NA,NA
"1279","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/rcE8ViTIe9 https://t.co/XMJ2pFLcw8 via @martinjonesaz",FALSE,0,NA,2017-11-06 07:54:35,FALSE,NA,"927444083274080256",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","genisepatterson",0,FALSE,FALSE,NA,NA
"1280","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/8CeGeC6PLt https://t.co/mYhWT4tAAh via @martinjonesaz",FALSE,1,NA,2017-11-06 07:53:33,FALSE,NA,"927443824795901953",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","dbf1944",0,FALSE,FALSE,NA,NA
"1281","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/JNKpKGbHTr https://t.co/biyIkYczhX via @martinjonesaz",FALSE,0,NA,2017-11-06 07:53:23,FALSE,NA,"927443782655758336",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","technospunky",0,FALSE,FALSE,NA,NA
"1283","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/k3QZHVHYWa https://t.co/cNYDeEDVhp via @martinjonesaz",FALSE,0,NA,2017-11-06 07:43:10,FALSE,NA,"927441213468364800",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","JMB_Coaching",0,FALSE,FALSE,NA,NA
"1284","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/I4Lg70G5cH https://t.co/4wjM2miENT via @martinjonesaz",FALSE,0,NA,2017-11-06 07:40:08,FALSE,NA,"927440447894585344",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","chrisabraham",0,FALSE,FALSE,NA,NA
"1285","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/gHn2vGhOaD https://t.co/Fcfr7UhBWo via @martinjonesaz",FALSE,0,NA,2017-11-06 07:36:35,FALSE,NA,"927439553249628160",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","EntrepidInc",0,FALSE,FALSE,NA,NA
"1286","7 Vs of #BigData for #Healthcare https://t.co/rhcvDZf6ju",FALSE,0,NA,2017-11-06 07:31:06,FALSE,NA,"927438173738692610",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeradataIndia",0,FALSE,FALSE,NA,NA
"1287","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/B6XtOi2DRM https://t.co/IZ1LPROOJI via @martinjonesaz",FALSE,0,NA,2017-11-06 07:30:46,FALSE,NA,"927438090951634944",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","Chehou84",0,FALSE,FALSE,NA,NA
"1288","5 Companies Using Big Data to Disrupt Healthcare https://t.co/z3YcIyBqKt https://t.co/z3YcIyBqKt via @martinjonesaz",FALSE,0,NA,2017-11-06 07:26:01,FALSE,NA,"927436897202393088",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","michaelsbrooks",0,FALSE,FALSE,NA,NA
"1289","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/2dDGbFGdIV https://t.co/t1yiU3PhIe via @martinjonesaz",FALSE,0,NA,2017-11-06 07:26:00,FALSE,NA,"927436890864803840",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","tjsmith80919",0,FALSE,FALSE,NA,NA
"1291","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/Ez17JH7bm2 https://t.co/AyAYaknfKy via @martinjonesaz",FALSE,0,NA,2017-11-06 07:14:48,FALSE,NA,"927434072451887105",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","Cowboyjim357",0,FALSE,FALSE,NA,NA
"1292","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/Cvk7eW5XjR https://t.co/lySjEbvD4H via @martinjonesaz",FALSE,0,NA,2017-11-06 07:13:15,FALSE,NA,"927433684793352192",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","RodwellSmith",0,FALSE,FALSE,NA,NA
"1293","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/FDN6uSbTTV https://t.co/djOpdtBgY1 via @martinjonesaz",FALSE,0,NA,2017-11-06 07:10:43,FALSE,NA,"927433046478946304",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","barryrutherford",0,FALSE,FALSE,NA,NA
"1294","5 Companies Using Big Data to Disrupt Healthcare https://t.co/nfB6TUVFrf https://t.co/D7A37GI2S5",FALSE,0,NA,2017-11-06 07:04:06,FALSE,NA,"927431380182511617",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","oaperalta27",0,FALSE,FALSE,NA,NA
"1295","5 Companies Using Big Data to Disrupt Healthcare https://t.co/7EcfCHoBbe https://t.co/0bAGFKuRsV",FALSE,0,NA,2017-11-06 07:04:06,FALSE,NA,"927431378722885633",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","DLISHSD",0,FALSE,FALSE,NA,NA
"1296","3 Ways Big Data and Analytics are Making Big Changes in Healthcare
https://t.co/X4iSbgYfrc https://t.co/QwHhUOSnLp",FALSE,0,NA,2017-11-06 07:01:12,FALSE,NA,"927430648813428736",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","BMNenterprise",0,FALSE,FALSE,NA,NA
"1297","5 companies using big data to disrupt healthcare. https://t.co/D0niWBMMMN https://t.co/Nq00Xz7B3F",FALSE,1,NA,2017-11-06 07:00:59,FALSE,NA,"927430594476175360",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","oaperalta27",0,FALSE,FALSE,NA,NA
"1298","5 companies using big data to disrupt healthcare. https://t.co/1S9HyyaB7k https://t.co/1WzpXFY8OO",FALSE,0,NA,2017-11-06 07:00:48,FALSE,NA,"927430548976427008",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","DLISHSD",0,FALSE,FALSE,NA,NA
"1299","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/YdGB0Sw61u https://t.co/Sku88I2OeF via @martinjonesaz",FALSE,0,NA,2017-11-06 06:58:00,FALSE,NA,"927429843658137600",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","tobrandyou",0,FALSE,FALSE,NA,NA
"1300","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/TyVXGbDKie https://t.co/Pq0FDNdvWA via @martinjonesaz",FALSE,0,NA,2017-11-06 06:57:50,FALSE,NA,"927429801329201152",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","DavidHancock",0,FALSE,FALSE,NA,NA
"1302","Data and analytics BIG impact on healthcare outcomes webinar @hcinformatics @SASsoftware https://t.co/E2fUJMj7tk https://t.co/bQVydljjQJ",FALSE,0,NA,2017-11-06 06:53:38,FALSE,NA,"927428746507780097",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","JennySpringAU",0,FALSE,FALSE,NA,NA
"1303","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/AjVH3EuvVk https://t.co/MOpflPK5fJ via @martinjonesaz",FALSE,0,NA,2017-11-06 06:53:22,FALSE,NA,"927428678002364416",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","Bonniejean401",0,FALSE,FALSE,NA,NA
"1309","80% of doctors offices now using data-rich #EHR , is #machinelearning next big thing in #healthcare? https://t.co/26HlEyLExD MT @avik_sarkar",FALSE,0,NA,2017-11-06 06:48:26,FALSE,NA,"927427437008265216",NA,"<a href=""http://datasciencepakistan.com"" rel=""nofollow"">Data Pakistan</a>","ImDataScientist",5,FALSE,FALSE,NA,NA
"1310","Big Data Foretells Future Health
#BigData #Healthcare #Analytics #digitalhealth #MachineLearning #DataScience 
https://t.co/jyhGzzfLAr",FALSE,13,NA,2017-11-06 06:44:02,FALSE,NA,"927426329624104961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NibBiotec",21,FALSE,FALSE,NA,NA
"1311","5 Companies Using Big Data to Disrupt Healthcare https://t.co/cqIGp5HhnR https://t.co/cqIGp5HhnR via @martinjonesaz",FALSE,0,NA,2017-11-06 06:38:03,FALSE,NA,"927424826175868928",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","MktgNutz",0,FALSE,FALSE,NA,NA
"1312","5 Companies Using Big Data to Disrupt Healthcare https://t.co/vWJiJpSaqZ https://t.co/vWJiJpSaqZ via @martinjonesaz",FALSE,0,NA,2017-11-06 06:30:03,FALSE,NA,"927422811479642112",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","ckburgess",0,FALSE,FALSE,NA,NA
"1313","Top story: 5 Companies Using Big Data to Disrupt Healthcare - Cox Blue https://t.co/XUGRdXyJJN, see more https://t.co/irQsKNedWp",FALSE,0,NA,2017-11-06 06:24:11,FALSE,NA,"927421336317759488",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","AtDotComSocial",0,FALSE,FALSE,NA,NA
"1314","5 Companies Using Big Data to Disrupt Healthcare - https://t.co/PCOouZ6O8y
 #Business #Entrepreneurship | @martinjonesaz",FALSE,0,NA,2017-11-06 06:24:02,FALSE,NA,"927421298308984832",NA,"<a href=""http://www.nadimo.com"" rel=""nofollow"">nadimo automation</a>","bmoskwa",0,FALSE,FALSE,NA,NA
"1317","5 Companies Using Big Data to Disrupt Healthcare https://t.co/gDiv0EkmDb https://t.co/gDiv0EkmDb via @martinjonesaz",FALSE,0,NA,2017-11-06 05:09:02,FALSE,NA,"927402424586907648",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","LinkedInDiva",0,FALSE,FALSE,NA,NA
"1318","5 Companies Using Big Data to Disrupt Healthcare https://t.co/u4JWyMrLsP https://t.co/u4JWyMrLsP via martinjonesaz",FALSE,0,NA,2017-11-06 04:49:20,FALSE,NA,"927397463983624192",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ReginaldChanNet",0,FALSE,FALSE,NA,NA
"1320","5 Companies Using Big Data to Disrupt Healthcare https://t.co/bCXnmV65Zl https://t.co/bCXnmV65Zl via martinjonesaz",FALSE,0,NA,2017-11-06 04:43:18,FALSE,NA,"927395947042213888",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","eStudioWerk",0,FALSE,FALSE,NA,NA
"1321","5 Companies Using Big Data to Disrupt Healthcare https://t.co/rsColHVgsZ https://t.co/rsColHVgsZ via @martinjonesaz",FALSE,0,NA,2017-11-06 04:41:04,FALSE,NA,"927395383642292225",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","janlgordon",0,FALSE,FALSE,NA,NA
"1322","5 Companies Using Big Data to Disrupt Healthcare https://t.co/tLPjHhshJA https://t.co/tLPjHhshJA via @martinjonesaz",FALSE,0,NA,2017-11-06 04:41:04,FALSE,NA,"927395382568607744",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","RalfSkirr",0,FALSE,FALSE,NA,NA
"1323","5 Companies Using Big Data to Disrupt Healthcare https://t.co/efQqRWlTM8 https://t.co/efQqRWlTM8 via @martinjonesaz",FALSE,0,NA,2017-11-06 04:40:02,FALSE,NA,"927395123809472512",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","Reginald_Chan",1,FALSE,FALSE,NA,NA
"1328","5 Companies Using Big Data to Disrupt Healthcare https://t.co/KaMrxCxohU https://t.co/KaMrxCxohU via @martinjonesaz",FALSE,1,NA,2017-11-06 03:25:01,FALSE,NA,"927376247952461824",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","bryankramer",2,FALSE,FALSE,NA,NA
"1329","5 Companies Using Big Data to Disrupt Healthcare https://t.co/YLKkbXgxKB https://t.co/YLKkbXgxKB via @martinjonesaz",FALSE,1,NA,2017-11-06 03:16:02,FALSE,NA,"927373984949260290",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","iSocialFanz",2,FALSE,FALSE,NA,NA
"1332","#healthcare #ClinicalTrial #digitalhealth #IoMT #mWear #mHealth 
https://t.co/Ic5Nq8XnbA",FALSE,0,NA,2017-11-06 02:27:36,FALSE,NA,"927361796385705984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ChloeMS",2,FALSE,FALSE,NA,NA
"1334","Pattern Recognition and 'Big Data' Play a Key Role in the Future of Healthcare #bigdata #Iot https://t.co/G84QxbAjk5 https://t.co/QjHKmERmOf",FALSE,0,NA,2017-11-06 01:27:04,FALSE,NA,"927346561797025792",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","trinalschneider",0,FALSE,FALSE,NA,NA
"1336","5 Companies Using Big Data to Disrupt Healthcare https://t.co/3yGaRFqZMB https://t.co/3yGaRFqZMB via @martinjonesaz",FALSE,0,NA,2017-11-06 00:16:02,FALSE,NA,"927328687732781058",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","LisaLadrido",0,FALSE,FALSE,NA,NA
"1341","How &amp; when do #bigdata &amp; advanced analytics come into play when it comes to #healthcare? @caroljmcdonald answers &gt;… https://t.co/dilzlsO8ws",FALSE,5,NA,2017-11-06 00:00:49,TRUE,NA,"927324858748493825",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","mapr",6,FALSE,FALSE,NA,NA
"1344","5 Companies Using Big Data to Disrupt Healthcare https://t.co/zpUdPVtWNO https://t.co/zpUdPVtWNO via @martinjonesaz",FALSE,2,NA,2017-11-05 23:39:04,FALSE,NA,"927319382761537537",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","BerriePelser",3,FALSE,FALSE,NA,NA
