"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1426","RT @BigDataBatman: #recommended HIMSS Batman and Healthcare Analytics Forum to focus on the information. [https://t.co/0VoWftIPWh]",FALSE,0,NA,2017-11-05 00:59:03,FALSE,NA,"926977126191964160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rsgiskan",2,TRUE,FALSE,NA,NA
"1427","#recommended HIMSS Batman and Healthcare Analytics Forum to focus on the information. [https://t.co/0VoWftIPWh]",FALSE,1,NA,2017-11-05 00:41:32,FALSE,NA,"926972716137308161",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",2,FALSE,FALSE,NA,NA
"1428","How Big #Data analytics touches everything from healthcare to how you get a loan @tech2eets https://t.co/Y3bY4T4o1Y",FALSE,0,NA,2017-11-05 00:38:00,FALSE,NA,"926971826902794241",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CountXero",0,FALSE,FALSE,NA,NA
"1429","RT @danariely: Hospital Impact—Behavioral economics and big data may improve health and reduce healthcare costs https://t.co/ncB59pGQhp",FALSE,0,NA,2017-11-05 00:26:29,FALSE,NA,"926968928940703744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jtjones0304",80,TRUE,FALSE,NA,NA
"1430","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 23:40:06,FALSE,NA,"926957257841168384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JBit_Pro",30,TRUE,FALSE,NA,NA
"1431","Menu Explore Big Data and Analytics App Service Web Apps Mobile Apps IoT Industry Healthcare Life Science Business Process Marketing Commerc",FALSE,0,NA,2017-11-04 23:21:15,FALSE,NA,"926952511310663680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","armandeonna",0,FALSE,FALSE,NA,NA
"1432","#recommended HIMSS Big Data and Healthcare Analytics Forum to focus on the information. [https://t.co/hfAxjDqJjZ]",FALSE,0,NA,2017-11-04 23:05:06,FALSE,NA,"926948446447263745",NA,"<a href=""http://semanticearth.com"" rel=""nofollow"">Information Service Provider2</a>","joseFreedomVE",0,FALSE,FALSE,NA,NA
"1433","RT @kathleentolmie: How #BigData, machine learning and apps are revolutionizing healthcare https://t.co/sCpeVTNbqW #Healthcare #DigitalHeal…",FALSE,0,NA,2017-11-04 22:46:22,FALSE,NA,"926943731432833024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MonolayerLlc",1,TRUE,FALSE,NA,NA
"1434","RT @SiemensHealth: Big Data &amp; machine learning are changing the daily landscape of healthcare practices. Learn more. https://t.co/xhOcb5r3V…",FALSE,0,NA,2017-11-04 22:44:58,FALSE,NA,"926943381212692480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MonolayerLlc",12,TRUE,FALSE,NA,NA
"1435","Menu Explore Big Data and Analytics App Service Web Apps Mobile Apps IoT Industry Healthcare Life Science Business Process Marketing Commerc",FALSE,0,NA,2017-11-04 22:43:51,FALSE,NA,"926943101658296320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamalshirley2",0,FALSE,FALSE,NA,NA
"1436","Menu Explore Big Data and Analytics App Service Web Apps Mobile Apps IoT Industry Healthcare Life Science Business Process Marketing Commerc",FALSE,1,NA,2017-11-04 22:37:52,FALSE,NA,"926941593436860416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Joshlaura1",0,FALSE,FALSE,NA,NA
"1437","RT @GeberConsulting: #Cybersecurity Challenges Faced by #Healthcare #Industry
https://t.co/ZT4HdEYSRQ
 #tech #ml #ai #bigdata #medicine #se…",FALSE,0,NA,2017-11-04 22:20:35,FALSE,NA,"926937243578765314",NA,"<a href=""https://twitter.com/SmartMedRT"" rel=""nofollow"">SmartMedRT</a>","SmartMedRT",3,TRUE,FALSE,NA,NA
"1438","RT @GeberConsulting: #Cybersecurity Challenges Faced by #Healthcare #Industry
https://t.co/ZT4HdEYSRQ
 #tech #ml #ai #bigdata #medicine #se…",FALSE,0,NA,2017-11-04 22:14:25,FALSE,NA,"926935694164946944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","darioandriani",3,TRUE,FALSE,NA,NA
"1439","Menu Explore Big Data and Analytics App Service Web Apps Mobile Apps IoT Industry Healthcare Business Process Marketing Commerce Talent Work",FALSE,0,NA,2017-11-04 22:01:59,FALSE,NA,"926932562282364928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","armandeonna",0,FALSE,FALSE,NA,NA
"1440","Why It Pays to Bet Big on Big Data in Healthcare, August 24, 2017
https://t.co/30F7q90dVo",FALSE,0,NA,2017-11-04 21:52:23,FALSE,NA,"926930149383245824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eprado_melo",0,FALSE,FALSE,NA,NA
"1441","RT @Inteliot: #IoT, Big Data &amp; #AI are transforming healthcare, says @IanacePete of Sensogram. @Intel #Connect2Health https://t.co/CpapyYQW…",FALSE,0,NA,2017-11-04 21:45:03,FALSE,NA,"926928304501854208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sexygirl798",42,TRUE,FALSE,NA,NA
"1442","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 21:22:07,FALSE,NA,"926922529725280256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","klarkkant",30,TRUE,FALSE,NA,NA
"1443","RT @Joshlaura1: Menu Explore Big Data and Analytics App Service Web Apps Mobile Apps IoT Industry Healthcare Business Process Marketing Com…",FALSE,0,NA,2017-11-04 21:03:28,FALSE,NA,"926917838677389313",NA,"<a href=""http://newsunspun.com"" rel=""nofollow"">Andrew DeCotiis-Mauro</a>","akdm_bot",1,TRUE,FALSE,NA,NA
"1444","Menu Explore Big Data and Analytics App Service Web Apps Mobile Apps IoT Industry Healthcare Business Process Marketing Commerce Talent Work",FALSE,0,NA,2017-11-04 20:59:58,FALSE,NA,"926916956761989120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Joshlaura1",1,FALSE,FALSE,NA,NA
"1445","The Future of Healthcare and Big Pharma is in Big Data Analytics https://t.co/cJI09uxTn7 https://t.co/24yvL14piE",FALSE,0,NA,2017-11-04 20:18:05,FALSE,NA,"926906415561756674",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","olafusimichael",0,FALSE,FALSE,NA,NA
"1446","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 20:12:02,FALSE,NA,"926904893394350082",NA,"<a href=""https://utar.co/"" rel=""nofollow"">utarbot3</a>","UtarSystems",30,TRUE,FALSE,NA,NA
"1447","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 20:10:58,FALSE,NA,"926904625365704705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Msamid6",30,TRUE,FALSE,NA,NA
"1448","RT @GarethPresch: @davidickinson @amirhannan @VernonLinda @HIC2016 @SASconsultancy1 @poons21 @EmpowerEduc @WHISNOTTINGHAM @StoryJournals @m…",FALSE,0,NA,2017-11-04 20:06:28,FALSE,NA,"926903494216470529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VernonLinda",6,TRUE,FALSE,NA,NA
"1449","RT @FreedomFireCom: #Healthcare Innovation With The Internet of Things &amp; Big #Data {VIDEO} https://t.co/mQ8KtW8LxW #HealthIT #HealthcareTec…",FALSE,0,NA,2017-11-04 20:03:28,FALSE,NA,"926902737060720640",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Medlium",103,TRUE,FALSE,NA,NA
"1450","RT @GarethPresch: @davidickinson @amirhannan @VernonLinda @HIC2016 @SASconsultancy1 @poons21 @EmpowerEduc @WHISNOTTINGHAM @StoryJournals @m…",FALSE,0,NA,2017-11-04 19:56:27,FALSE,NA,"926900974098305025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WHISNOTTINGHAM",6,TRUE,FALSE,NA,NA
"1451","RT @GarethPresch: @davidickinson @amirhannan @VernonLinda @HIC2016 @SASconsultancy1 @poons21 @EmpowerEduc @WHISNOTTINGHAM @StoryJournals @m…",FALSE,0,NA,2017-11-04 19:54:22,FALSE,NA,"926900446681321472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SASconsultancy1",6,TRUE,FALSE,NA,NA
"1452","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 19:49:17,FALSE,NA,"926899170623000576",NA,"<a href=""http://www.breadfruithead.com"" rel=""nofollow"">breadfruithead</a>","Roydell_Clarke",23,TRUE,FALSE,NA,NA
"1453","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 19:49:15,FALSE,NA,"926899160120528898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aldoboitano",23,TRUE,FALSE,NA,NA
"1454","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 19:48:41,FALSE,NA,"926899016331390976",NA,"<a href=""http://erased13893688.com"" rel=""nofollow"">erased13893688</a>","ham_gretsky",23,TRUE,FALSE,NA,NA
"1455","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 19:45:04,FALSE,NA,"926898106695856135",NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">Big Data news flow</a>","big_data_flow",30,TRUE,FALSE,NA,NA
"1456","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 19:32:19,FALSE,NA,"926894897721876482",NA,"<a href=""https://github.com/vporta/EmotiBot"" rel=""nofollow"">TheEmotiBot</a>","viiiiiinnn",30,TRUE,FALSE,NA,NA
"1457","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 19:32:18,FALSE,NA,"926894896199303168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ahier",30,TRUE,FALSE,NA,NA
"1458","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 19:24:12,FALSE,NA,"926892856773660674",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AMCER_ORG",23,TRUE,FALSE,NA,NA
"1459","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 19:23:49,FALSE,NA,"926892758014492672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaleidoscopeT0",23,TRUE,FALSE,NA,NA
"1460","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 19:00:47,FALSE,NA,"926886962589589510",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",30,TRUE,FALSE,NA,NA
"1461","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 19:00:46,FALSE,NA,"926886961075195904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HITpol",30,TRUE,FALSE,NA,NA
"1462","RT @FreedomFireCom: Healthcare, The #InternetOfThings, &amp; #BigData...The Perfect Team https://t.co/mQ8KtWqmpu #HealthTech #IoT #Healthcare #…",FALSE,0,NA,2017-11-04 18:59:10,FALSE,NA,"926886555784007681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","FreedomFireCom",87,TRUE,FALSE,NA,NA
"1463","RT @fmarin_ES: Big Data and Machine Learning are the future of #healthcare: https://t.co/UrlRPPBZrU  #AI #MachineLearning #BigData #HealthT…",FALSE,0,NA,2017-11-04 18:51:24,FALSE,NA,"926884603666759680",NA,"<a href=""http://web2news.com"" rel=""nofollow"">Machine Learning Digest</a>","machinelearn_d",1,TRUE,FALSE,NA,NA
"1464","RT @FreedomFireCom: #Healthcare Innovation With The Internet of Things &amp; Big #Data {VIDEO} https://t.co/mQ8KtW8LxW #HealthIT #HealthcareTec…",FALSE,0,NA,2017-11-04 18:47:34,FALSE,NA,"926883635638259713",NA,"<a href=""http://www.tgthorley.co.uk/random4est"" rel=""nofollow"">Random Forest</a>","forest_random",103,TRUE,FALSE,NA,NA
"1465","Big Data and Machine Learning are the future of #healthcare: https://t.co/UrlRPPBZrU  #AI #MachineLearning #BigData #HealthTech #ML #http:/…",FALSE,1,NA,2017-11-04 18:24:19,FALSE,NA,"926877787352334336",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fmarin_ES",1,FALSE,FALSE,NA,NA
"1466","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 18:19:53,FALSE,NA,"926876672321900544",NA,"<a href=""Http://www.meetmercurio.com"" rel=""nofollow"">Mercurio AI</a>","MeeTMercurio",30,TRUE,FALSE,NA,NA
"1467","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 18:19:26,FALSE,NA,"926876557112639490",NA,"<a href=""http://salesblitzkrieg.com/"" rel=""nofollow"">InsurTech Bot</a>","InsurtechBot",30,TRUE,FALSE,NA,NA
"1468","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 18:16:24,FALSE,NA,"926875795737468928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArkangelScrap",30,TRUE,FALSE,NA,NA
"1469","RT @BigDataBatman: https://t.co/f1vvkLp28o RT @PertempsDocs: healthcare: https://t.co/g87twA0K2p #AI #MachineLearning #Batman… https://t.co…",FALSE,0,NA,2017-11-04 18:11:17,FALSE,NA,"926874506622390273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iammustafa20",4,TRUE,FALSE,NA,NA
"1470","RT @PertempsDocs : Big Data and Machine Learning are the future of #healthcare: … https://t.co/qZYC2qvhXi https://t.co/8tB8zaFQgV",FALSE,0,NA,2017-11-04 18:11:02,FALSE,NA,"926874442294333441",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Robots_and_AIs",0,FALSE,FALSE,NA,NA
"1471","RT @BigDataBatman: https://t.co/f1vvkLp28o RT @PertempsDocs: healthcare: https://t.co/g87twA0K2p #AI #MachineLearning #Batman… https://t.co…",FALSE,0,NA,2017-11-04 18:06:39,FALSE,NA,"926873342430326784",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",4,TRUE,FALSE,NA,NA
"1472","RT @BigDataBatman: https://t.co/f1vvkLp28o RT @PertempsDocs: healthcare: https://t.co/g87twA0K2p #AI #MachineLearning #Batman… https://t.co…",FALSE,0,NA,2017-11-04 18:05:12,FALSE,NA,"926872973713297415",NA,"<a href=""http://www.dub.io"" rel=""nofollow"">Dub.io</a>","Abbylester1",4,TRUE,FALSE,NA,NA
"1473","RT @BigDataBatman: https://t.co/f1vvkLp28o RT @PertempsDocs: healthcare: https://t.co/g87twA0K2p #AI #MachineLearning #Batman… https://t.co…",FALSE,0,NA,2017-11-04 18:05:03,FALSE,NA,"926872936664981504",NA,"<a href=""https://utar.co/"" rel=""nofollow"">utarbot3</a>","UtarSystems",4,TRUE,FALSE,NA,NA
"1474","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 18:05:01,FALSE,NA,"926872928641257474",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","salima_amamra",30,TRUE,FALSE,NA,NA
"1475","https://t.co/f1vvkLp28o RT @PertempsDocs: healthcare: https://t.co/g87twA0K2p #AI #MachineLearning #Batman… https://t.co/I3NQxdMZjq",FALSE,1,NA,2017-11-04 18:04:45,FALSE,NA,"926872860840398848",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",4,FALSE,FALSE,NA,NA
"1476","RT @HITAnalytics: Top Stories: Top 10 Challenges of Big Data Analytics in Healthcare | #BigDataAnalytics https://t.co/Tc4rMlrPGx",FALSE,0,NA,2017-11-04 18:01:57,FALSE,NA,"926872156025257984",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","LeadGenMike",1,TRUE,FALSE,NA,NA
"1477","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 18:01:02,FALSE,NA,"926871927750381568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jblefevre60",30,TRUE,FALSE,NA,NA
"1478","RT @danariely: Hospital Impact—Behavioral economics and big data may improve health and reduce healthcare costs https://t.co/ncB59pGQhp",FALSE,0,NA,2017-11-04 18:00:35,FALSE,NA,"926871813451386881",NA,"<a href=""https://twitter.com/SmartMedRT"" rel=""nofollow"">SmartMedRT</a>","SmartMedRT",80,TRUE,FALSE,NA,NA
"1479","Top Stories: Top 10 Challenges of Big Data Analytics in Healthcare | #BigDataAnalytics https://t.co/Tc4rMlrPGx",FALSE,0,NA,2017-11-04 18:00:28,FALSE,NA,"926871782937767936",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HITAnalytics",1,FALSE,FALSE,NA,NA
"1480","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 18:00:24,FALSE,NA,"926871769318912001",NA,"<a href=""https://qcan.com"" rel=""nofollow"">Qcan</a>","QcanApp",30,TRUE,FALSE,NA,NA
"1481","RT @danariely: Hospital Impact—Behavioral economics and big data may improve health and reduce healthcare costs https://t.co/ncB59pGQhp",FALSE,0,NA,2017-11-04 17:57:05,FALSE,NA,"926870931837997056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","galiterabi",80,TRUE,FALSE,NA,NA
"1482","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 17:50:12,FALSE,NA,"926869198848057344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BEeconCH",30,TRUE,FALSE,NA,NA
"1483","RT @andi_staub: #BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin
https://t.…",FALSE,0,NA,2017-11-04 17:50:03,FALSE,NA,"926869164131803136",NA,"<a href=""http://www.viperit.com.br"" rel=""nofollow"">AutoPost Viper IT</a>","TechNowOrNever",30,TRUE,FALSE,NA,NA
"1484","#BigData Applications in the Real World: #Finance, #Healthcare &amp; More 

#fintech #Insurtech #blockchain #bitcoin… https://t.co/S9cgoHmbKp",FALSE,23,NA,2017-11-04 17:49:45,TRUE,NA,"926869088231620608",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","andi_staub",30,FALSE,FALSE,NA,NA
"1485","https://t.co/HY5iRn6wqy RT @PertempsDocs: healthcare:
https://t.co/3wlNtue9oP
#AI #MachineLearning #BigData… https://t.co/FG0YiREN0M",FALSE,0,NA,2017-11-04 17:48:01,FALSE,NA,"926868650367291397",NA,"<a href=""http://heartglows.com"" rel=""nofollow"">HeartGlows_com 1.0</a>","HeartGlows_com",0,FALSE,FALSE,NA,NA
"1486","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:46:43,FALSE,NA,"926868324662755328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","import_numpy",23,TRUE,FALSE,NA,NA
"1487","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:45:03,FALSE,NA,"926867903718350848",NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">Big Data news flow</a>","big_data_flow",23,TRUE,FALSE,NA,NA
"1488","RT @TempusLabs: Read why we believe enlisting big data in the war against cancer is critical. https://t.co/w8i0RYYXRq",FALSE,0,NA,2017-11-04 17:44:11,FALSE,NA,"926867686704996357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gmgregga",11,TRUE,FALSE,NA,NA
"1489","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:42:25,FALSE,NA,"926867243706781698",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaytonLoss",23,TRUE,FALSE,NA,NA
"1490","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:41:44,FALSE,NA,"926867069584461826",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",23,TRUE,FALSE,NA,NA
"1491","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:41:44,FALSE,NA,"926867068045193216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","7wData",23,TRUE,FALSE,NA,NA
"1492","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:33:29,FALSE,NA,"926864995660582914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markpun",23,TRUE,FALSE,NA,NA
"1493","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:30:34,FALSE,NA,"926864261468573697",NA,"<a href=""https://twitter.com/SmartMedRT"" rel=""nofollow"">SmartMedRT</a>","SmartMedRT",23,TRUE,FALSE,NA,NA
"1494","3 Ways Big Data and Analytics are Making Big Changes in Healthcare
https://t.co/3KZNw5IVCz https://t.co/eWPgesJvo9",FALSE,0,NA,2017-11-04 17:29:10,FALSE,NA,"926863906978586625",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","Qcapitalinvest",0,FALSE,FALSE,NA,NA
"1495","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:27:18,FALSE,NA,"926863435861807106",NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">suaziobots3</a>","alecpett",23,TRUE,FALSE,NA,NA
"1496","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:19:01,FALSE,NA,"926861352005767168",NA,"<a href=""Http://www.meetmercurio.com"" rel=""nofollow"">Mercurio AI</a>","MeeTMercurio",23,TRUE,FALSE,NA,NA
"1497","RT @HealthThink: Big Data is also being used to track, analyze and treat epidemics across the world.
https://t.co/BwJ05csgja",FALSE,0,NA,2017-11-04 17:18:12,FALSE,NA,"926861149030748160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HealthThink",1,TRUE,FALSE,NA,NA
"1498","RT @HealthThink: Big Data allows the fascinating intersection of huge quantities of patient data with personal, individualized care.
https:…",FALSE,0,NA,2017-11-04 17:17:48,FALSE,NA,"926861047314763778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HealthThink",1,TRUE,FALSE,NA,NA
"1499","EHR experience a top priority for @iumedschool with the Teaching EMR. #tEMR goes to med school to promote learning. https://t.co/XiP5g7uZzY",FALSE,0,NA,2017-11-04 17:17:22,FALSE,NA,"926860938053070848",NA,"<a href=""https://recurpost.com"" rel=""nofollow"">Recycle Updates</a>","teachingemr",0,FALSE,FALSE,NA,NA
"1500","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:15:59,FALSE,NA,"926860589049229314",NA,"<a href=""https://twitter.com/StartUpRealTime"" rel=""nofollow"">StartupUSATato</a>","StartUpRealTime",23,TRUE,FALSE,NA,NA
"1501","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:15:41,FALSE,NA,"926860514797522944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Womenintech_CIT",23,TRUE,FALSE,NA,NA
"1502","RT @PertempsDocs: Big Data and Machine Learning are the future of #healthcare:
https://t.co/Xu1VuOIhzh
#AI #MachineLearning #BigData #Healt…",FALSE,0,NA,2017-11-04 17:14:41,FALSE,NA,"926860263919357952",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",23,TRUE,FALSE,NA,NA
